TPAR
20180101.000000    1.760    8.602   60.000   30.000
20180101.030000    1.830    7.301   60.000   30.000
20180101.060000    1.770    9.398   60.000   30.000
20180101.090000    1.801    9.398   70.000   30.000
20180101.120000    1.850    6.102   70.000   30.000
20180101.150000    1.869    6.699   70.000   30.000
20180101.180000    1.750    8.602   80.000   30.000
20180101.210000    1.699    8.602   80.000   30.000
20180102.000000    1.881    7.898   80.000   30.000
20180102.030000    1.859    7.898   90.000   30.000
20180102.060000    1.619    7.898   90.000   30.000
20180102.090000    1.600    7.898   90.000   30.000
20180102.120000    1.500    8.602   90.000   30.000
20180102.150000    1.500    8.602   90.000   30.000
20180102.180000    1.369    7.898   90.000   30.000
20180102.210000    1.369    7.898   90.000   30.000
20180103.000000    1.410    7.898   90.000   30.000
20180103.030000    1.400    7.898  100.000   30.000
20180103.060000    1.471    7.898  100.000   30.000
20180103.090000    1.510    7.898  100.000   30.000
20180103.120000    1.740    7.898  100.000   30.000
20180103.150000    1.650    7.898  100.000   30.000
20180103.180000    1.590    7.898  100.000   30.000
20180103.210000    1.580    7.898  100.000   30.000
20180104.000000    1.500    7.898  100.000   30.000
20180104.030000    1.551    7.898  110.000   30.000
20180104.060000    1.730    7.898  110.000   30.000
20180104.090000    1.721    7.898  110.000   30.000
20180104.120000    1.779    8.602  110.000   30.000
20180104.150000    1.910    7.301  120.000   30.000
20180104.180000    2.029    7.301  130.000   30.000
20180104.210000    1.760    8.602  120.000   30.000
20180105.000000    1.439    8.602  120.000   30.000
20180105.030000    1.439    8.602  110.000   30.000
20180105.060000    1.700    6.699   80.000   30.000
20180105.090000    1.840    7.301   50.000   30.000
20180105.120000    1.600    6.102   30.000   30.000
20180105.150000    1.870    7.301   50.000   30.000
20180105.180000    1.970    8.602   50.000   30.000
20180105.210000    1.990    7.898   60.000   30.000
20180106.000000    1.920    8.602   60.000   30.000
20180106.030000    1.900    7.301   60.000   30.000
20180106.060000    1.859    7.898   70.000   30.000
20180106.090000    1.811    7.301   70.000   30.000
20180106.120000    1.529    5.602   70.000   30.000
20180106.150000    1.609    6.102   80.000   30.000
20180106.180000    1.561    5.602   80.000   30.000
20180106.210000    1.510    6.102   90.000   30.000
20180107.000000    1.570    7.301   90.000   30.000
20180107.030000    1.539    7.301   90.000   30.000
20180107.060000    1.561    6.102   80.000   30.000
20180107.090000    1.619    6.102   80.000   30.000
20180107.120000    2.029    6.699   80.000   30.000
20180107.150000    2.170    7.301   90.000   30.000
20180107.180000    2.350    8.602  100.000   30.000
20180107.210000    2.381    7.898  110.000   30.000
20180108.000000    2.390    7.898  110.000   30.000
20180108.030000    1.880    8.602  110.000   30.000
20180108.060000    1.580    8.602  110.000   30.000
20180108.090000    1.510    8.602  100.000   30.000
20180108.120000    1.029    4.699   80.000   30.000
20180108.150000    1.740    7.301   50.000   30.000
20180108.180000    1.920    7.301    0.000   30.000
20180108.210000    2.109    8.602   30.000   30.000
20180109.000000    1.881    7.301   20.000   30.000
20180109.030000    2.100    8.602   40.000   30.000
20180109.060000    1.949    7.301   10.000   30.000
20180109.090000    1.980    8.602   40.000   30.000
20180109.120000    1.320    8.602   30.000   30.000
20180109.150000    1.471    7.301   40.000   30.000
20180109.180000    1.359    6.102   30.000   30.000
20180109.210000    1.480    7.898   30.000   30.000
20180110.000000    1.211    7.898   30.000   30.000
20180110.030000    1.410    7.301   40.000   30.000
20180110.060000    1.219    6.102   20.000   30.000
20180110.090000    1.391    7.301   40.000   30.000
20180110.120000    1.359    6.102   20.000   30.000
20180110.150000    1.609    7.301   40.000   30.000
20180110.180000    1.551    6.699   20.000   30.000
20180110.210000    1.900    7.898   40.000   30.000
20180111.000000    1.789    7.301   30.000   30.000
20180111.030000    1.939    7.898   40.000   30.000
